CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1 DB00679	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	4000943;3827191;3771845;13212954;11036265;14581478;19448584;25692332;3944951;4659050;2347168;9018519;1134625;5571481;1200315;6003288;7428797;2679362;11177592;4496274;298307;1796461;4282031;1352174;5412925;14035291;434825;2657989;9429240;4817384;11540260;709221;27749845;3796924;4132953;16183901;7261210;5009393;10555519;2067489;9727369;3929744;3732409;1253272;26524949;22203379;14107355;9409867;15080963;19964156;8082814;3341949;14979603;1306847;713268;477870;7258269;11125961;1788558;17112404;22305596;1242836;14036754;848990;5381063;8792832;3788994;1038433;4611060;231555;23056992;829771;2353294;4080592;14571388;15941072;13137599;19885219;3212795;8637893;3830818;14810499;6513302;2927142;19115700;2029148;2741350;31114309;7397011;15868527;3869858;16374262;6471655;13502104;13842692;12238585;2532723;19816674;16005013;6411900;6301501;12620572;838520;979459;729712;26791126;2447736;11772687;5015776;17043942;14627889;22150443;6577573;23903966;32407831;3353151;21175;7899531;24793225;3345705;1954204;5797256;6043833;18694413;19651427;2254940;18888756;2034339
C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1 DB00633	Cc1cccc(C(C)c2c[nH]cn2)c1C	63329732;2041153;50813614;9203589;27243152;1526778;28993754;22675052;37257359;20334906;12790214;31823655;5261781;14602901;39043643;51364775;11083401;52740166;4664024;42758522;54942935;5703593;45178923;28863790;4498713;51257139;17302283;16894532;8050744;51446904;5771716;111501466;3141670;12117572;9754013;1689435;1502075;17130715;4358243;5520433;5435313;21436798;24928468;903106;4618557;42665003;16388615;9409867;657381;15106924;4948830;506533;9123651;76209021;66429316;26612494;20964949;22899123;29150184;8167196;70366652;22264424;30194764;15249406;33313451;5505120;32106260;26368927;11698163;1011604;16137648;5488799;14343734;19675369;37779514;6240066;30712283;36737854;8883679;34324001;1903032;9711387;31789742;575238;73167433;35334044;56680582;1512909;29156245;50295362;8334493;67886358;11587768;41165772;38093841;7508529;891688;14210489;9246841;1417908;11959538;25624366;26893320;18655203;7724520;34981840;5792060;62520652;40700604;36624486;22489080;12461287;3761685;38861792;28495797;9010281;36623751;21245387;3945727;8220109;50916416;83190960;100409187;26323762;14963613;6077216;52098444;68717838
OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1 DB00991	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	43491423;9984327;23204210;21143218;25099222;22509330;24393873;1568924;1788243;8680034;14199348;14811669;7449757;4239069;15676155;15556769;4423109;2984796;3259680;16770875;55932803;25898077;41544151;756446;10743669;6848011;838757;16894532;9263800;5175311;4345498;11113436;4631792;37730184;24436029;31417041;785380;7221545;14898155;2499649;3771547;9447173;7424158;33822474;3097797;5833563;6962897;9409867;1578659;37977428;2430297;17719555;18181429;2497643;12969638;2581438;23650669;5036202;45430989;9228700;15602588;2937402;7185693;9520858;14706939;2314916;8837738;8222409;12510192;57208861;27963016;14399451;380102;26594262;18006969;787742;4448646;32259879;18622384;973742;20772569;1649595;44827396;5126278;63833774;1678308;9928400;30325941;27161003;12921439;11618924;31613754;10729288;12449226;8271742;4039250;9595115;29951975;9119641;5145705;10216551;19598589;7433192;17493059;48451952;9983448;34872339;55740184;1385480;351206;15586360;47452965;18137561;18879827;31807793;40904459;61310875;22703503;9016025;26856110;8853490;11376376;38552269;4929749;21420018;27623820;22956896;8045206
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O DB00322	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F	419098;14979207;1386571;63827758;22532104;9959339;47902804;876364;52030551;6843450;10288414;2779613;9492349;3680767;14386491;2809079;4226137;16769066;1677972;9189132;31507747;12349149;10556691;79978990;10727627;13890321;7698493;32248560;8241784;12668965;18234461;5759198;6952463;20055476;13671237;25743825;11421073;8558458;18495303;1979326;2247280;1747541;8128428;20720506;961669;2382963;15204301;1746969;34528737;20682332;2187922;7256805;14423225;13552713;14512852;34517198;52040109;12836762;13967811;25835500;28412236;10538378;6195992;28556280;14023891;18487720;11449042;31324120;6317294;44363108;4535184;3284951;7142;6396906;14895290;25187448;51049873;18268785;2035135;67842071;75625792;27975795;5164860;13066022;43044015;921220;5947012;7765989;28327172;7144520;18671934;11793038;1008578;23680838;48648556;11869174;3485625;11955583;21073827;16076847;3053293;17475419;5196376;5116931;6505898;12626780;5107729;1652711;900720;7331846;5723530;214521;14953075;9844539;24778968;95104839;42154247;41189387;13737065;31338234;10637178;9217124;25318677;222497;12126676;1179654;4458848;19624899
COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1 DB09120	COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O	44062032;7502798;66033028;47275675;5623006;28217389;32561624;24468636;11646811;1270922;7614884;20858173;15296021;551507;18508155;3567377;3164617;22071640;4042232;2952014;709527;5703593;29495023;7578222;12120649;1590914;374151;1703734;3067896;30100968;11137451;8072247;6993069;6511316;850205;16002859;40452060;2147736;13826939;19408742;8410764;3938393;1486299;823256;5202893;79835;246147;9409867;9411353;1788330;22391789;12510543;1276815;6498567;26564014;19807118;3134525;4751175;1057454;7552412;22145452;7086980;9236331;23673928;9708479;1017964;7937831;14187152;3250527;19482174;77824;9157667;24612486;8459132;9751688;6240066;108557;3548212;7207430;10548910;21143136;2009027;2276868;12856214;13012969;858420;3730930;1982421;25444858;12894697;3869858;5670308;27450728;6505474;1076383;10222495;23014609;2277138;1419475;15411250;14974159;12991792;18688572;6001091;19804380;13127947;3349005;954397;4128920;5843686;944296;11734837;10372067;23903966;21063857;9046329;3041787;15833183;8100843;20605526;9013842;28071580;12680685;19429195;1516143;11526754;25716252;5914648
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12 DB00404	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	7668643;2957902;12766091;82019851;1139606;13541929;23561879;3100916;10242599;24121794;12379588;24602131;1758397;70365235;18591547;12897207;11404201;17526502;8364196;4089289;26498676;5703593;3493795;2617534;987849;1527766;42566476;5001485;23176952;9920757;13479348;4650011;40396045;21330556;26200709;38421729;7638407;15493140;856887;34504383;5106536;6599593;13749311;101414;21466701;15643747;1848973;9409867;3066499;26624238;9604786;33364221;2143635;2497643;12969638;14402110;13787213;11125961;6011275;22391396;3613036;5729780;18272576;2380694;2636795;17591668;2576770;2840295;32269705;1966645;3333896;18896759;3179470;4619706;32246201;6240066;7380155;1590051;5403053;10488868;6391487;10878963;1034630;15690966;15651793;1882188;351030;32420733;26426407;2653216;786979;18423278;10729288;1033244;2771650;472544;16246064;15403138;41198763;1417908;23685391;8566297;4798908;26231363;3003282;1312773;14276537;14221415;16121996;40643718;27142311;11371533;16943381;931050;1333174;18921971;3479795;4821343;207431;29028312;4072432;18443540;5624717;7911983;2719228;14466056;14558024;28663380
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O DB00584	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O	9413970;3827191;4595378;1561872;13557146;19651490;14706470;19579492;19458691;1415346;18535052;14674189;2120437;2323449;1302587;2191104;6709057;1866224;7590132;5545446;2635752;4226483;11421591;673982;7954625;677801;3307141;6739051;3310072;7477602;5606493;8906989;9327655;10934588;4120393;15212795;1683545;2605578;10049859;1460263;3397191;12659068;10312657;10631454;8582125;993811;18620093;9409867;10315871;8895534;5719506;4474591;9433785;1729043;3903804;11160670;221125;7011280;6345924;5610132;1939516;3730020;12632550;617348;11119087;4276372;12253341;41201922;10192988;6690989;9954248;5144651;4603654;9479370;10588597;6240066;4886541;1590051;7528953;4104050;3789359;1346507;3798054;12652166;4384600;19755508;1530130;11146069;1960410;6705895;3869858;7622830;2561156;1957402;4420605;21129276;3268662;5984683;4507909;1417908;193220;474600;931132;6001091;5191516;1674513;8790538;6959089;32812780;1977638;1169703;2052193;5930613;706645;3068561;1999327;6391059;12106155;15150119;2633826;9013842;8327404;30766237;24375126;2719228;15461416;12052044;6943752
OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1 DB01624	OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1	11900818;47768300;3771845;5970274;2707269;8847880;614067;10909140;35271579;8344930;35452044;7969993;4461029;2041959;7435003;507026;586213;472206;4837304;4089289;2271271;1796461;5797719;3484542;8919965;15764554;11417599;2189498;887096;9470048;12300838;2912871;9880920;4712188;15768617;5426865;22403585;2605578;32659783;19956727;13145457;14479175;3732409;101414;9608137;2652907;1848973;7232571;1598293;80194;14501142;1090977;619071;2497643;2001572;12953998;23555045;2162585;345070;12815148;3400460;7025360;4462268;1899304;31824579;999332;22266682;5356447;6793004;18055302;6879888;6321675;928414;3249084;1280899;180263;4610992;3553293;18674545;5081713;13101280;34215675;5884016;3605654;4384600;1399756;8218670;13979869;4147101;3726338;3869858;1191894;6471655;1538052;3165204;8402756;2151423;13663539;10352101;1417908;506302;22485932;12328472;545955;595784;26791126;34699603;11772687;971504;3498662;13899947;15815871;18137561;931050;16768651;18751963;15167871;9435351;23527685;36873031;206942;16317552;177404;21775379;1845802;38305744;3609924;25206774
CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1 DB05786	CC1=C(CO)C2=C(C)C3(CC3)C(C)(O)C(=O)C2=C1	8984462;31568607;24856370;5889825;6792373;11132591;4043587;5407572;15397447;7484002;67291922;69366297;25369881;2839867;2193083;8480040;7922937;43744368;3328044;2662888;56627190;9387859;25671403;7079870;21004485;8112233;51518069;45187838;5210872;6225007;3918896;5759198;28527954;3682388;26326269;2389825;8956378;42064742;43909639;20896686;10745261;6865797;13833022;22038018;1335549;1353835;3210843;28993255;14126437;11425168;46466890;1708005;23982677;28038089;8030100;26929454;14444973;28178909;16370606;26460396;47027196;6910970;1184067;2111468;12536059;54769824;1489513;1855566;24532221;6768607;68927848;52245787;21276238;25304660;6096650;27341339;36852105;23549423;9196906;25626896;3500579;27448851;15036122;8059846;1960852;45039356;18524466;15525485;2554187;6857270;2807239;7252082;3333323;35868446;728238;10991721;3660028;1208166;8127799;30594089;4285817;24143564;7633708;5222659;6724154;2565821;7279894;60160126;3673484;67877606;1194535;26961525;6128357;42540033;1905324;9458297;44002219;24773687;49856545;16231133;9013842;63173108;9043059;40075615;10323932;16955904;1514912;108229356
CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1 DB00821	CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12	19817780;2349897;3082320;6116087;29654887;13541929;54861198;14019260;2065711;4150242;52431256;1247571;22950641;13277875;15937083;2711050;3786285;21648202;44330888;16770875;14955548;2794023;41544151;5052526;15410237;460491;17779430;15364704;34923704;6710119;9460130;11113436;40175368;7224748;1252269;334391;12695874;1970574;14535811;20957797;21737663;13236157;3624114;3140484;1514217;6977867;1164311;9409867;655725;16010152;1286162;18107205;264335;7785689;19233410;18733118;6659837;11125961;33358323;16589596;43210460;12216092;2211320;376524;1349927;19189048;29256864;11400511;25108957;750306;15028624;18896759;4603654;6250705;8253050;6240066;23669103;19646699;6853645;973742;23884132;22502251;26359436;12549590;9090408;23758820;61063482;1512909;11534757;2249055;13010616;19652674;8309651;7662862;51164088;41636835;1436956;17334155;19517087;24737620;5802889;3969847;28635208;46586883;26936396;14506940;38028853;16143038;741536;1876134;7601572;22600647;18137561;931050;38923848;24537677;4355383;2293663;4720999;7133543;19363734;22657804;3901034;32485157;9670905;2652932;23389872;6802843
CN1C2=C(NC=N2)C(=O)N(C)C1=O DB00277	Cn1c(=O)c2[nH]cnc2n(C)c1=O	29614301;25690836;19065905;9534041;7864677;19175650;17734301;1492724;39492287;26281138;74353516;53979227;29089349;54265209;21568827;2809079;28214081;42088336;11212320;4011854;58548110;34810331;44892851;25029166;13081593;7903331;8197575;3115903;38333688;35478384;32344726;156815478;3141670;20343096;72581613;929829;16712103;161645574;25778023;16005558;1135511;16888225;21111008;38729436;7373553;8733003;2846949;38837115;10207819;3480728;39788750;49391161;47591117;708511;767798;412910;6390077;4531465;4030628;14823564;38228124;1948460;39424590;75949812;85473823;22825824;17218416;1367570;8033890;17135168;29188752;1027459;62282366;10617325;79929630;37654491;3169624;40765984;5262830;36804719;44727960;22749443;27131014;118987750;10159248;20319924;13641834;84693093;43710805;30127638;47579991;34731702;111975853;67694568;64480432;13041505;6436397;34383186;31566351;2443325;36372664;9980883;8825396;74611555;8566212;28837063;1389732;59282906;28133964;41322246;16157919;25969171;14459729;62847118;2730686;29852421;34350135;23965915;105844619;69889850;218000;3857956;2461150;2455783;7097838;17443516;27574824;21211164
NC1=CC(O)=C(C=C1)C(O)=O DB00233	Nc1ccc(C(=O)O)c(O)c1	25259155;20626126;99221027;136332039;19923514;29157456;10290209;43686716;6445923;7193354;173147150;27519981;37941529;51154293;25959995;13645895;100708025;28868494;8803816;40600245;30744912;5703593;22454895;114500974;73516611;36048856;28304197;13304544;44458488;10804596;63756553;301849841;13139500;25446508;6360153;45215703;99441831;130064703;15490847;20470298;48862391;11458167;80751682;43197206;59175601;3520915;12612389;4033085;129068937;1788330;449499;7061513;84763849;36064681;21725558;18170206;32679301;11125961;15653746;820892;30583260;26151966;27815544;9811684;100436291;30280408;56384029;7130286;3762259;55001944;19130880;28042359;32757022;8459132;49453484;6240066;29867134;9003333;4105553;36596962;26411086;30833011;15262108;12856214;88701450;59766876;60109359;112376021;47101920;1050004;10538669;10929428;459509;33433176;89708904;21749414;21678364;5513483;33361321;46258899;9758815;6217629;6845984;49462691;54830;10868534;30318996;14162790;37422860;9325958;43550567;61883035;18137561;16679721;826944;13081027;47605959;7321979;43357747;40925348;24665316;11345944;71914648;34063238;187167844;103082478;25209220;13843209
CC(C[N+](C)(C)C)OC(N)=O DB01019	CC(C[N+](C)(C)C)OC(N)=O	37330727;28878746;24487754;158939810;3838903;133690123;32149474;38933124;16198963;3698450;24718732;179817471;5452105;16444739;69487675;10223092;35511561;82084186;16650668;6960184;58254981;168560411;245982927;72958910;195209961;3703443;51162436;201080535;24482296;24280545;53637462;74630502;165191341;42962404;490369;208646197;25355475;12570848;46547711;13075849;15111022;46955658;92409987;203370602;40659757;54614771;41240919;25826115;124985941;77470672;118667483;4476643;34786407;88501429;59362048;182517822;77227389;24763652;180863878;22670196;116704844;11028220;77955943;28777218;45150987;7055432;174124015;12189774;141592736;49128710;59508112;151263767;92166758;66417058;164411670;174835860;44906336;7479841;189747657;431292417;113479434;52702523;8454242;6987414;18642855;35322028;15401403;36455213;126540186;115634126;30166996;95520372;5853558;30398702;90012183;20683747;191536676;8414582;16770233;68231614;4855225;66512691;21584936;20920099;40700394;14375504;112018357;104446198;38342164;68840518;10438340;31868255;5843503;128456099;2566264;222723203;69239983;13421059;19115009;5908619;66063430;8473624;44481726;2695670;37767034;51450076;37803864;65930633
CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O DB00887	CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	371106;4655762;3771845;6243559;12102017;2454303;536596;17531596;13631511;2857322;21762594;2517733;16796037;10065163;10316923;1148109;18088781;3985698;5738652;13661555;10625807;1059473;5496475;5093310;9160865;19781730;7440481;12285737;2648760;2863446;8008278;11113436;7351961;9151280;4749665;17713597;7866691;8887601;6701959;1259842;9146150;3695186;10131713;16349940;18426253;2689395;7504331;9409867;6431867;1788330;10152749;12126273;15056351;1077107;713268;16183902;22190141;11125961;14940458;820892;1479196;1242836;5747727;8792456;2967499;16173960;5234604;14123484;8414582;51864959;9604224;9157667;42634110;1737488;376851;6240066;2759959;6957521;4105553;973742;1389897;1003459;789936;12856214;7327679;5674636;2280316;8940669;500271;2063951;3869858;2071986;1534714;4840312;9580897;9806752;26364100;1197763;4003255;2777858;2337938;16300002;17319676;3698819;2545726;2161450;4761159;11772687;1562236;9325958;21913878;620821;10228753;7870642;826944;7303961;34206251;3319975;16504709;38671813;1954204;1531264;25537338;21071162;715896;3044964;20992568;1121197
CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12 DB00392	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21	4191652;215204423;3771845;599760;26549020;11132591;61422666;25692332;33463247;7193354;22961670;24602131;103412665;20550051;2126843;13645895;26108249;46971782;15728208;10644161;49222525;44204293;71449011;26239694;57046833;14983875;26446740;21778106;1439416;4753889;41320520;9950217;26913514;67995492;16139237;32000587;7922118;8609381;41462527;15520463;2854771;46863375;3732409;12436352;28133089;8456203;21581905;9409867;42450613;62663248;24682168;12126273;19407959;1306847;713268;19205742;106222677;11125961;1788558;2154628;3314556;23343324;18272576;1899304;5381063;41514788;2233633;4047113;10377076;6690989;10329024;2209591;10863190;56477491;14571388;15221553;30595295;8393995;52097421;6659182;53304379;11656835;6513302;23708678;40693689;37093084;74065432;30175125;24902012;15868527;16086360;21616390;6471655;5797108;32585059;27260601;19146802;38539796;25070093;9833619;45263882;9259944;26668056;11386531;21404416;1674513;39548220;11772687;45052868;29024934;39960883;28355719;6552083;71203781;56386269;39472347;21175;23502055;36679809;31381347;1954204;23225232;6043833;63744236;9670905;15637640;33784416;16525830
CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1 DB01241	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	371106;7975817;17823446;18248611;9065023;19256204;34121337;9782308;8518215;5017114;64745006;14811669;5330853;689855;4209851;8480040;2846693;41152196;15183868;16770875;9184091;5703593;4921991;16835518;24881921;27688171;2313074;67015954;13338936;42588073;5771716;50502586;4351364;25446508;9754013;18021147;20720527;12756227;14898155;5169521;4445820;2481699;4069852;43404782;6622133;30537355;2535161;9409867;657381;1788330;29615303;6299185;10119261;19136231;12491954;13714366;9197013;11125961;1496404;5776484;1479196;21831778;11789179;15429954;24616383;114922244;56384029;208236;4547553;1284466;67198976;9157667;4603654;32519709;15329364;6240066;29282396;31447042;1020786;973742;12625988;37897459;826698;12856214;1960852;20438860;4199194;3528517;3549201;1977371;3869858;27328192;247606;9911542;53308212;566437;22164181;17510088;23572047;14265428;14096561;12380737;1879020;6001091;41481046;13415438;11754524;17860553;48048332;4002374;6179372;10424195;13266331;15835014;37290704;15531907;19299315;8270855;15150119;2059084;9013842;8824836;45217216;28998049;9670905;11526754;11244928;1170392
FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1 DB12465	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	150871;8160591;2271582;3196706;29270344;9959339;27798202;34218260;1224451;26723066;6488656;1708829;1165149;13277875;7039675;2809079;8201817;472206;16010140;11289685;2970216;5703593;8118003;7194254;15410237;2589924;2768308;10971742;6106168;1385661;9230844;3127226;3794434;15818184;114601;16382913;2050179;1723033;5094207;21747639;899284;1226561;24085698;5292506;1822761;5224187;6297039;1657443;6603487;6385012;1678564;4254657;7902519;2497643;4369946;6688606;11925157;11125961;2141959;1871452;3500332;12216092;4462268;14462862;6556891;10312952;39885707;11677796;15048973;15587499;8291112;5776963;1120862;9727247;22760143;2984880;5687661;2865270;1183318;1540908;9598272;1346507;2354568;3303494;2642606;4313660;3892945;17661725;5599901;7747465;1026471;1644788;13155313;1233730;10045926;13681789;11917778;18848663;2331243;13489207;10224637;2391174;4591760;4563171;24009602;2715631;5854912;3767817;971504;4520358;18963677;3639589;18137561;3341000;9375101;11328923;2408587;11366203;8408279;8369188;10637178;11577308;4742424;20231613;17562614;5841876;20139376;5572794
COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1 DB01016	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	5915902;3827191;8033062;16741304;8519057;2598403;1794531;3331860;6253607;748906;12867970;1987649;9399393;2323449;3029819;4651717;4629285;1883010;6036068;17041441;7393042;5703593;5927683;4070110;3474873;2612596;9025983;10275051;17080;3351293;6271534;8906989;8125552;17031760;4132953;617673;6809120;7364697;3123283;509038;3368773;1134381;6779844;3314506;18251889;14129419;3428357;2085497;5247717;1788330;4467768;6532365;6594019;4879235;1342692;5923502;509805;2186616;1949948;154508;2712252;2051384;21128367;1005040;1980607;1482612;8897082;17415613;4051035;8204960;18359816;1756607;1434454;4286427;2800390;1482376;4898424;809512;32041680;1617072;10212213;652891;12353074;1611430;10478379;858420;3814301;10832517;5551434;2690827;10538669;4839722;7087518;4722574;7800541;7308422;5482069;3952505;1419475;1417908;160883;1615863;3089108;6001091;5859940;413034;6330100;2211878;8977044;1847270;8099592;620821;5522237;931050;1704450;4193621;3041787;14782055;5308281;1382601;9013842;565700;24343;28128490;310760;110658;9359756;4393770
O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1 DB08950	O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1	59890490;6794426;2678397;6116087;33894946;2327527;6280476;10428500;109959;22275194;13243696;7394833;3469669;2041959;6174331;15863969;16015709;2374674;682284;6830678;7039592;5703593;36999255;12455246;9619155;6360999;2768308;10252465;3080760;6443805;7936904;8560628;31647127;11184872;1483209;29904391;2050179;2605578;2754603;7240636;899284;6435709;31445135;11839564;5648005;2400747;13342863;2085497;1205763;11079280;800574;10502661;20114823;2497643;4369946;2078590;13671085;11125961;33407895;2106580;1939516;7818258;4462268;6597436;16995923;14191412;39885707;111256;4547553;1011604;4839912;670447;506638;12009948;981011;5561249;12814764;1590051;168034;8832752;10467932;578667;11408140;7785734;4384600;7699332;18567126;11272509;1704633;722941;3675680;7259032;4953752;11482030;4392738;7370047;4987388;21193914;4914435;1417908;2268080;1615863;1703876;6001091;19536294;7144424;10838930;10063373;971504;19420486;3061865;28355719;3849429;2127308;37659911;19574727;4161035;25417375;11713735;4537936;9013842;1104420;28884901;24889858;2719228;4067228;12052044;16237836
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O DB00755	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	17204080;10427556;7998790;4536477;33676309;11132591;4043587;3295452;2039523;18479434;35066640;1002303;218549;2015169;21057403;8480040;444225;982942;26176352;25948027;4641831;22140709;8821135;31865934;21004485;1265383;24851452;31410663;3167352;3790842;5292486;25405325;17807535;20530692;7920821;2778889;13250173;10332725;9616683;8306307;574201;23780787;533499;5386964;278561;25682859;3210843;2699299;12732213;35485006;3763155;1701567;8308791;16900149;6051986;67822078;14444973;21767737;19612192;62220;3162940;7821704;37902505;9685158;11493303;551804;2040002;2882704;4906774;8925476;7086480;6793815;4603654;23110854;15069684;31414207;1362922;4911508;545520;15281203;24398446;33498411;7405484;11264854;3013975;3105004;9312202;11635045;4941396;3712081;51452482;7754616;44098;18771380;13212875;1232687;2689733;5858290;77848085;1129421;11777709;2590215;7633708;7902691;39262126;6468302;43658010;20414868;14682952;9325958;13440267;20209807;6570007;15835014;22922600;2648391;3214219;4416855;5099943;1248163;3734006;6799600;5194298;5481276;8988697;51450076;9633448;4313784
COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2 DB00530	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	4000983;2290011;1692715;21441836;7839119;4099591;1562111;1867924;25856175;7193354;1774598;18400897;10048113;7061409;5386747;13645895;850569;7081644;2813288;3442535;4371619;3896623;1440355;15221950;7876499;1757247;9644943;7857972;8639160;1328488;12541973;11113436;22483075;3137388;1483209;3875985;10861;5743855;12967447;6826262;13145457;629190;656103;4114106;2429789;351459;2227987;3178701;8111623;1788330;4775528;1506413;359423;10976877;344690;6549918;3818541;11125961;6781868;2199692;19493548;6651206;6155548;2548840;2390567;1404056;9376228;550598;16491732;10510692;3197960;907839;825526;4782886;782222;1482376;1617484;28548438;1265396;20435598;2244369;6194171;3281708;3396150;2511551;8914068;5130963;1652389;1960410;2686377;316575;9843890;4620759;1549258;754418;9806752;7847941;2376801;800967;1417908;2194374;3208236;4639632;392291;1351960;2011330;78652;5436232;38895972;1886662;3768609;5155495;17967929;5560519;5384999;4991583;5880279;8069091;4215351;2410345;1857830;215964;10432979;2979502;3631425;10487586;3366068;42181181
CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O DB00132	CCC=CCC=CCC=CCCCCCCCC(=O)O	43438849;10427556;21808993;18248611;16295564;4374845;4564080;4720212;812323;6649506;30330426;17299571;5217221;2843277;10634363;26250518;2006889;6961610;19374252;549608;31122656;11400249;13310419;3492462;14684459;33540872;24851452;31410663;86884664;24300576;1102495;17968948;16372819;20530692;4749665;9808187;8956378;7905006;7651347;55050474;12786377;576135;32411847;823256;278561;10321803;1677711;24623087;12732213;12209838;5719506;1701567;8308791;21253781;6051986;10231710;35475501;29660851;5551340;8329548;15129564;53556126;3727782;6223832;43095639;551804;10222737;59049930;28464969;106711;9380328;28515427;4603654;42558302;191777549;24061499;1362922;1981694;22414271;23294581;42070331;13691675;6746532;2006070;22400966;1678308;10238305;17197821;9259751;6313653;8379656;13411530;12671229;4597112;8673475;14188784;10130304;15002537;1419475;15411250;11777709;633219;1879020;6001091;1031488;28502282;12966462;10412499;14241100;5843686;9387654;6657639;13557239;20454325;16648809;1038733;3041787;25417375;15150119;15196753;9013842;21103672;5177616;9941208;17379791;11483892;10144;6943752
CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1 DB08911	CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1	6032206;1750001;1037881;2603072;2071149;9579559;493677;8537428;1214771;2585890;4568166;2122383;1410285;2323449;866875;2809079;3741809;4352796;7967832;1899271;53791;20307629;3765923;9972430;1196339;1017429;4990878;1003297;1789944;1773451;228958;42112;3537409;2745208;225405;16914281;8027267;4865457;1869427;244026;826324;1813219;1942153;1928742;3782273;3451147;2909297;8721423;7312131;780694;1121608;4314835;579887;4445421;713258;4937742;279077;1384217;3392758;4616388;3563708;25842;8026360;2380694;5381063;3713756;290470;1197303;129674;699271;1387944;2863683;3281430;12503743;5160967;752861;1837684;3095688;1860383;3896507;3624484;5272299;3499082;4139318;5066984;2295468;1696078;1179989;305623;7588570;1026471;1028168;86831;5342306;511166;3598367;6890254;2546967;5742147;3913850;6416231;1593803;2053408;4167139;5730322;942667;2338215;6413945;6126360;8967238;3417083;777101;5240341;7150023;1185086;1264041;4834503;37299;2326331;10454387;8121076;4366464;1990665;15132569;4646252;320474;3961856;3303089
